X,Y,OBJECTID,Station,Class,Count_,MFCount,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Min_Date,Lat_DD,Long_DD,Grow_Area,GlobalID
373054.3672,4798566.7297,614,WD020.00,CA,30,30,2.9,0.33,60,7.8,31,163,2012/12/03 00:00:00+00,43.3292300003416,-70.565830000169,WD,1739e028-9960-4d98-9748-68e9990056c5
373704.3399,4798715.658,616,WD022.00,CA,30,30,2.8,0.27,16,6.4,31,163,2012/04/18 00:00:00+00,43.3306799996695,-70.5578500005896,WD,ceede7db-1aeb-4d9b-ab68-a0a8d98f05b1
373775.5494,4797663.3638,617,WD024.00,CA,30,30,2.5,0.32,30,6.7,31,163,2012/12/03 00:00:00+00,43.3212199999886,-70.5567299997325,WD,14098ce7-0d1c-4df3-bed6-3b763dae3bbf
376086.9765,4799642.5774,622,WD028.00,P,30,30,2.4,0.22,11,4.8,31,163,2012/10/24 00:00:00+00,43.3394199997773,-70.5286800005193,WD,45979b28-5294-4dbc-93fd-e470586e4852
376956.5979,4800153.2913,623,WD031.00,P,30,30,2.6,0.3,26,6.5,31,163,2013/04/17 00:00:00+00,43.3441600002401,-70.5180700001439,WD,f6deb2a4-e78e-48ed-9469-cbe9c7406eac
377898.2093,4800078.4602,627,WD036.00,P,30,30,4.7,0.55,380,24.6,31,163,2013/06/05 00:00:00+00,43.3436399998353,-70.50643999983,WD,e20b0ef3-64bb-46b3-a662-7e12c7680f55
378473.6026,4800108.0921,628,WD037.00,P,30,30,3.5,0.42,50,12.6,31,163,2013/04/17 00:00:00+00,43.3440000002633,-70.4993500000989,WD,c9fd948f-f7c1-406a-9be5-804a39e6549d
379490.7501,4800176.547,629,WD038.00,P,30,30,4.3,0.47,66,17.8,31,163,2013/04/17 00:00:00+00,43.3447799999886,-70.4868199997821,WD,811be235-2ce6-4d29-b424-3ecb70a98635
382824.7306,4801444.3932,633,WE004.00,P,30,30,10.1,0.84,1700,123.2,31,163,2013/06/05 00:00:00+00,43.3567200001807,-70.4459699994824,WE,ee5c8e84-fcb5-4578-9a3b-c4d1bff2d25b
383315.9325,4802616.7906,634,WE005.00,P,30,30,7.8,0.69,460,60.4,31,163,2013/07/23 00:00:00+00,43.3673499995748,-70.4401599997341,WE,34e47e49-d0b2-4eed-af0b-b45781b79048
383560.8503,4802625.8978,635,WE006.00,P,30,30,8.8,0.9,1700,128,31,163,2013/04/17 00:00:00+00,43.3674700000898,-70.437140000149,WE,b4b3ec8c-e710-4c57-8574-ad6bf7c00066
384077.5421,4802792.5388,637,WE008.00,R,30,30,7.1,0.73,360,62,31,163,2013/04/17 00:00:00+00,43.3690500001887,-70.4308000001615,WE,fc0c9ae4-c17a-40f9-b013-a297696733a2
384009.83,4802435.9901,639,WE010.00,P,30,30,9.2,0.84,980,110.8,31,163,2013/04/17 00:00:00+00,43.3658300003145,-70.4315600000704,WE,7a881b3b-9317-4146-8ae8-85fa5a3a9cab
384114.1698,4802470.8601,640,WE010.20,P,30,30,4.5,0.69,360,36,31,163,2013/04/17 00:00:00+00,43.366159999631,-70.4302800004167,WE,51083336-6676-4ae0-b96f-d315ed242e12
383718.754,4803654.0989,641,WE011.00,R,30,30,5.8,0.73,960,51.5,31,163,2013/04/17 00:00:00+00,43.376749999722,-70.4354100005499,WE,fc726ba0-d54d-4bdd-a170-fb255a022509
384159.6153,4803419.9021,642,WE013.00,R,30,30,6.3,0.73,940,55,31,163,2013/04/17 00:00:00+00,43.3747099999269,-70.4299200003698,WE,da03a6b4-ca19-41b5-8791-3989bee35dce
383403.41,4805149.2621,644,WE018.50,R,30,30,7.5,0.63,200,48.8,31,163,2013/04/16 00:00:00+00,43.3901599998114,-70.4396199999312,WE,67638e51-e908-48b2-816d-cfaaf0b3971a
384176.8013,4804989.3148,645,WE020.00,A,30,30,4,0.44,54,15.1,31,163,2013/04/16 00:00:00+00,43.3888400001007,-70.430039999863,WE,a2d2a6f3-b4f0-4584-90fc-ae0b8c7e3ec3
384546.3999,4804429.7571,646,WE022.00,A,30,30,3.2,0.42,92,11.2,31,163,2013/04/17 00:00:00+00,43.3838599998001,-70.4253599998316,WE,4d05817c-a9dc-4f5f-b809-0900e196bbad
384508.8454,4805692.3855,647,WE023.00,A,30,30,4.3,0.54,380,21.5,31,163,2013/04/16 00:00:00+00,43.3952199997085,-70.4260900004729,WE,21677fd5-0281-4089-8d21-f3e2d2294247
384878.6167,4805761.6126,648,WE024.50,A,30,30,2.9,0.32,50,7.6,31,163,2013/04/16 00:00:00+00,43.3958999999344,-70.4215400003049,WE,33e2bfa2-1e5a-4712-8224-28def110b4f3
386446.6261,4806562.6775,649,WE027.00,P,30,30,7.1,0.68,132,54.2,31,163,2013/02/25 00:00:00+00,43.4033499998752,-70.402350000456,WE,43e25ff4-0858-47dc-a937-92f8c743fb35
386712.5832,4806434.8999,650,WE028.00,A,30,30,4.5,0.51,116,20.4,31,163,2013/04/16 00:00:00+00,43.4022400004067,-70.3990400000436,WE,481af419-94bc-454a-8f0f-9453beccfc9d
386817.0549,4806965.2653,651,WE030.00,A,30,30,3.1,0.36,36,9.4,31,163,2013/04/16 00:00:00+00,43.4070300003649,-70.3978599996963,WE,ef19dd62-09f1-4c9f-a3bb-2b75071393e7
388525.8569,4809065.2842,656,WF004.50,A,30,30,3,0.36,56,8.9,31,163,2013/04/16 00:00:00+00,43.4261899998279,-70.3771900000338,WF,3b2c7484-ced0-4a40-9801-5cc2a198e622
389265.1229,4810152.8828,657,WF006.00,A,30,30,2.9,0.42,80,10.2,31,163,2013/04/16 00:00:00+00,43.436089999769,-70.3682799998709,WF,229338a2-bf63-463b-b013-b2ce1d366feb
390606.8507,4810773.0696,658,WF006.10,A,30,30,3.3,0.42,80,11.5,31,163,2013/04/16 00:00:00+00,43.4418699998536,-70.3518300000888,WF,ab9d0ad1-d0ac-42a1-a889-27801058fa75
388788.4552,4812712.443,663,WG005.00,P,30,30,4,0.47,62,16.5,31,163,2013/04/16 00:00:00+00,43.4590600000739,-70.3746900003961,WG,931b1b9e-17d3-471a-8a57-9d8f93a5d1f9
389709.6936,4811794.1489,664,WG007.00,P,30,30,5.4,0.56,72,28.4,31,163,2013/06/03 00:00:00+00,43.4509300002955,-70.3631199994844,WG,807fbf98-92c2-474e-aef0-8e9e28578aa5
390308.7907,4811308.9138,665,WG008.10,CA,30,30,5.6,0.65,480,38.8,31,163,2015/07/08 00:00:00+00,43.4466499995612,-70.35562000021,WG,82e8fbc4-f04a-454c-a1a0-5ab0526af346
389550.0113,4810593.6748,666,WG008.30,CA,30,30,5,0.67,580,36.5,31,163,2015/07/08 00:00:00+00,43.440099999829,-70.3648499993927,WG,29e49809-f0a4-4ab1-8a49-43f2d18cba8f
389158.8723,4810239.0559,667,WG008.50,CA,30,30,5.9,0.63,110,38.3,31,163,2015/07/08 00:00:00+00,43.4368500000999,-70.369610000518,WG,48462caa-7acc-4277-81d1-d2bade8a536c
388938.9818,4811092.5036,668,WG008.60,CR,30,30,8.5,0.64,140,57.7,31,163,2015/07/08 00:00:00+00,43.444500000113,-70.3724999997934,WG,4e8ace2d-da6c-4fb3-afd2-27a1b104bcd9
388951.4201,4812142.0895,669,WG008.80,CA,30,30,3.9,0.41,32,13.4,31,163,2015/07/08 00:00:00+00,43.4539499995728,-70.372560000319,WG,1dae7d01-c3fe-41c5-9242-1b71f99e22d1
389646.7282,4811705.1978,670,WG008.90,CA,30,30,4.5,0.48,120,18.7,31,163,2015/07/08 00:00:00+00,43.4501199999007,-70.3638800000196,WG,bd6ce9c9-6b3c-489f-8885-3c0602796eda
410399.8188,4851803.2586,679,WJ002.00,CA,30,30,3.4,0.52,180,15.9,31,163,2015/10/27 00:00:00+00,43.8138700002125,-70.1140899999402,WJ,66293b53-cc5b-4a94-8f6a-cedef5c0994c
410066.5392,4852022.1488,680,WJ002.50,CA,30,30,3,0.46,440,12,31,163,2015/08/17 00:00:00+00,43.8157999998379,-70.1182700002582,WJ,db90188f-360f-417c-a6af-c70696761170
410636.3349,4852164.4377,682,WJ003.00,CA,30,30,2.7,0.31,56,6.9,31,163,2012/01/03 00:00:00+00,43.8171500004135,-70.1112099996358,WJ,80a4297a-fcbb-46f7-bf65-730d6a29498b
411092.273,4852516.0239,683,WJ006.00,CA,30,30,2.2,0.21,20,4.2,31,163,2012/03/05 00:00:00+00,43.8203700001168,-70.1055999993863,WJ,25814b99-4334-459a-9aaf-614f9151325f
411064.4324,4853080.7081,685,WJ008.00,CA,30,30,2.2,0.19,13,4,31,163,2011/04/04 00:00:00+00,43.8254499996152,-70.1060400000575,WJ,e279277c-4f96-4e9b-9550-e93f95e5c2e1
411738.2561,4853556.0639,686,WJ009.00,P,30,30,2.5,0.32,52,6.6,31,163,2015/05/26 00:00:00+00,43.8298100000671,-70.0977400002717,WJ,7e0fbc28-d4bd-4e5e-80ff-3638b9a10202
411524.1883,4854148.7696,688,WJ009.70,CA,40,40,2.79,0.31,40,7,31,163,2014/04/15 00:00:00+00,43.8351200000658,-70.1004999995827,WJ,38c4adbc-6835-4e8c-a34e-023dcae17ed7
411987.3554,4854088.192,689,WJ009.80,CA,40,40,2.32,0.16,8,3.8,31,163,2013/07/15 00:00:00+00,43.834630000163,-70.0947300000665,WJ,9b7422df-9ee0-4146-9c3a-ac2d1e37d088
411879.0454,4854956.0894,691,WJ011.00,CA,40,40,3.43,0.31,27,8.7,31,163,2013/11/19 00:00:00+00,43.8424300001527,-70.0962199994009,WJ,e082750f-d07e-4baa-b3a6-ba909cd5bcaf
412418.361,4854515.7322,692,WJ014.00,CA,40,40,3.53,0.55,1400,17.7,31,163,2014/05/05 00:00:00+00,43.8385299996558,-70.0894400004767,WJ,34ad4339-3d99-4c71-83a2-82e244294a16
413190.5366,4855460.9331,693,WJ014.15,P,30,30,5.6,0.66,1160,39.7,31,163,2015/08/17 00:00:00+00,43.8471300001451,-70.079989999732,WJ,4bdaca18-1a63-4c9a-8605-4a98a9af534a
413139.6611,4855012.816,694,WJ014.17,CA,40,40,2.92,0.32,22,7.5,31,163,2012/12/04 00:00:00+00,43.8430899997642,-70.0805499995593,WJ,53915131-71d8-4af6-8736-79f0d4c90c3e
412902.9272,4854617.1195,695,WJ014.20,CA,40,40,3.91,0.34,24,10.7,31,163,2013/09/30 00:00:00+00,43.8395000002395,-70.0834299994973,WJ,bc7d135b-802e-458d-a5e9-b9b9c8b93ac8
412856.1865,4854302.2518,696,WJ014.31,CA,40,40,2.87,0.32,24,7.4,31,163,2013/04/09 00:00:00+00,43.8366600003391,-70.0839599999845,WJ,986dc392-0a05-4cca-abd8-108285ed3e77
412334.1559,4853922.5385,697,WJ014.41,CA,40,40,2.48,0.22,13,4.8,31,163,2013/07/15 00:00:00+00,43.8331800002399,-70.09038999961,WJ,44d5047f-b8d5-407f-acb5-e7516b684124
412589.7407,4853729.2198,698,WJ014.50,CA,40,40,3.12,0.3,24,7.6,31,163,2014/04/28 00:00:00+00,43.8314700003776,-70.0871799995167,WJ,cd94f2c9-00b5-479c-80d0-a972083b3492
412044.6057,4852762.1936,699,WJ014.70,CA,30,30,2.4,0.24,16,5,31,163,2011/04/04 00:00:00+00,43.8226999995681,-70.0937999997244,WJ,e3402920-8b40-4b70-b8e6-93d63b9ae1d2
411678.5021,4852326.0373,702,WJ015.00,CA,30,30,2.2,0.16,7.3,3.5,31,163,2011/03/21 00:00:00+00,43.8187299998937,-70.0982799994471,WJ,0e8e6171-d079-48d0-8b45-f3ffb7f90878
411460.8824,4851324.7236,704,WJ016.00,A,30,30,3.3,0.59,920,19.1,31,163,2015/11/16 00:00:00+00,43.8096899995948,-70.1008200005712,WJ,ced4bf7f-60e9-49cd-b634-78316786a396
412470.7126,4852200.0413,705,WJ017.00,A,30,30,3,0.51,580,13.7,31,163,2013/04/10 00:00:00+00,43.8176899998542,-70.0884099997749,WJ,436942e0-abfa-437c-8ea8-f46339f7a29a
413058.2638,4852598.9064,706,WJ017.50,A,30,30,2.7,0.45,126,10.6,31,163,2013/04/10 00:00:00+00,43.8213500003083,-70.0811699994627,WJ,0a16af00-28a6-4548-96b0-d191bbd7c910
413077.4949,4853147.4109,707,WJ017.80,A,30,30,4.6,0.57,124,25.1,31,163,2012/11/05 00:00:00+00,43.8262900002899,-70.0810199997977,WJ,303529cd-5b9b-41a6-828d-a10fffd8afbc
413469.9795,4853396.6765,708,WJ018.00,A,30,30,3.9,0.58,640,21.8,31,163,2013/04/10 00:00:00+00,43.828580000375,-70.0761799994198,WJ,24f50994-6a47-43a9-836d-d15b877209ac
413504.9977,4852997.4293,709,WJ018.20,A,30,30,3.6,0.52,94,17.3,31,163,2013/03/19 00:00:00+00,43.8249899996458,-70.0756800002913,WJ,e17b12c2-8bb9-45e4-befa-3c912db8511e
414298.2783,4853146.0122,710,WJ018.60,A,30,30,3.3,0.52,260,15.7,31,163,2013/04/10 00:00:00+00,43.8264200004307,-70.0658399996132,WJ,f904ca2d-c712-4f75-a17c-35ed603d2cc0
414348.201,4852651.0472,711,WJ018.90,A,30,30,3.7,0.69,920,29.5,31,163,2013/04/10 00:00:00+00,43.8219700003067,-70.0651399994779,WJ,ea893c05-e9c0-4f0b-88dd-af302fbec12d
414559.6405,4852393.9474,712,WJ019.00,A,30,30,5,0.7,1360,39.6,31,163,2013/03/19 00:00:00+00,43.8196799995572,-70.06246999945,WJ,ae33baf7-de68-4b36-8b6b-74254b28cc1f
413979.0767,4851347.2446,716,WJ024.00,A,30,30,3.1,0.56,1000,16.7,31,163,2013/04/10 00:00:00+00,43.8101899999851,-70.0695199995447,WJ,9e02664b-a811-4825-bd31-ce05f5b7d2ea
415052.1017,4852789.7633,717,WJ026.00,A,30,30,4.2,0.73,1100,37,31,163,2013/04/10 00:00:00+00,43.8232999998478,-70.0564099996303,WJ,9a3b1422-23fa-4e9c-a6c7-182329dad70d
416205.331,4854826.8402,719,WJ027.30,A,30,30,2.7,0.36,42,8.1,31,163,2013/03/11 00:00:00+00,43.8417699999561,-70.042389999885,WJ,21d5c562-a550-4f30-b968-d23287b0407b
417234.0802,4855894.7897,720,WJ027.50,A,30,30,3.7,0.51,76,17,31,163,2013/03/11 00:00:00+00,43.8515000004433,-70.0297600005233,WJ,c097a333-69a0-4aea-9e36-e5c67685814d
418497.2787,4856838.9316,723,WJ031.50,A,30,30,3.7,0.6,1040,22.4,31,163,2013/04/10 00:00:00+00,43.860140000329,-70.0141899996184,WJ,72153298-6f5b-41d6-b2a7-0f1907313e45
390099.2188,4820624.9296,725,WG020.00,P,30,30,3.1,0.49,180,13.6,31,163,2013/04/16 00:00:00+00,43.5304800001624,-70.3600899994721,WG,ab0fd4c1-307d-4e7f-b9d9-90538e79622a
392002.5858,4821726.0716,726,WG021.00,A,30,30,2.2,0.21,20,4.2,31,163,2013/05/29 00:00:00+00,43.5406699997292,-70.3367600002031,WG,3342f507-2cef-485c-bdd6-6b428eeead7c
389618.1852,4824256.5884,728,WG024.70,CA,30,30,4.35,0.42,33,15,31,163,2013/08/07 00:00:00+00,43.5631000002649,-70.36677999952,WG,ad326b2d-8b2b-4230-b9ac-25877f5199ff
390362.6924,4823693.3792,729,WG025.00,CA,30,30,3.27,0.43,80,11.6,31,163,2013/08/07 00:00:00+00,43.5581399997219,-70.3574499998879,WG,eb25ba94-7de1-4b57-bf92-170e01b6c7ff
390992.8269,4823940.8483,730,WG026.50,R,30,30,4.7,0.49,86,20.4,31,163,2013/06/05 00:00:00+00,43.5604599996797,-70.3497000000015,WG,2c14a5e5-f39a-411d-8750-565a11773f21
391066.5646,4823506.4004,731,WG027.00,A,30,30,3.2,0.47,100,13.1,31,163,2013/06/18 00:00:00+00,43.5565599997202,-70.3486999993749,WG,58902398-8391-4c6d-8994-ab8b32e9b69a
391124.0912,4822420.1196,733,WG032.00,R,30,30,5.5,0.58,300,31.1,31,163,2012/11/14 00:00:00+00,43.5467899998704,-70.3477699994299,WG,a19145fd-cfd6-4685-be5b-8ae5cdbe647f
391432.808,4822622.8602,734,WG032.50,A,30,30,4,0.5,126,17.9,31,163,2012/10/15 00:00:00+00,43.5486599998261,-70.3439900002138,WG,ddc791e5-0112-4d39-b05c-ef235a9e494d
392286.3529,4824252.1281,735,WG033.00,CA,30,30,3.47,0.36,20,9.9,31,163,2013/07/17 00:00:00+00,43.5634500001273,-70.333750000551,WG,008f5519-9795-49b6-8bdf-9ec61f5afc08
393143.7649,4824678.3378,738,WG034.00,CA,30,30,4.99,0.46,74,19.1,31,163,2013/07/17 00:00:00+00,43.567409999913,-70.323219999606,WG,b8711862-b338-45d5-955f-bff773de56dd
393196.8186,4825017.4259,739,WG035.00,CA,30,30,6.19,0.57,78,33.2,31,163,2013/06/05 00:00:00+00,43.5704700002437,-70.3226299999827,WG,9735b537-0be7-4891-8e24-fcc24b12b946
392034.09,4823384.1279,741,WG036.00,A,30,30,2.9,0.31,25,7.4,31,163,2012/11/14 00:00:00+00,43.5555999996164,-70.3367000000205,WG,59f80acd-bb34-4fd4-91d1-2b8aa91ff9c6
391933.8793,4822880.2831,742,WG037.00,A,30,30,2.5,0.21,9.1,4.8,31,163,2012/11/14 00:00:00+00,43.551050000406,-70.3378399997879,WG,b6e9400e-8ff3-4dbe-9890-25f164c08e4a
392219.5922,4822155.8341,743,WG038.00,A,30,30,3.2,0.46,94,12.6,31,163,2013/05/29 00:00:00+00,43.5445700003446,-70.3341600003329,WG,5eb11600-53d7-48e2-8d13-f2dea56e452e
392856.0402,4822491.1386,744,WG039.00,A,30,30,2.2,0.2,16,4.1,31,163,2013/05/29 00:00:00+00,43.5476799996715,-70.3263500004976,WG,0e5d8a13-a569-4128-9f0a-6370dcccce9a
393478.256,4822901.1566,745,WG041.00,A,30,30,3.3,0.34,28,9.2,31,163,2012/11/14 00:00:00+00,43.5514600003815,-70.3187300003937,WG,da76366a-97c7-4648-8fa2-4e4e7c03582b
393128.8262,4822013.5554,747,WG044.00,A,30,30,2.4,0.22,14,4.7,31,163,2013/05/29 00:00:00+00,43.5434200003418,-70.322879999522,WG,1da3d7ff-5420-4251-b846-375c9f9df1af
393149.6184,4820576.8515,749,WG046.00,A,30,30,2.4,0.31,33,6.1,31,163,2013/05/29 00:00:00+00,43.5304900001199,-70.3223400003251,WG,e199e82d-c5d6-4e47-bba4-12a112af459b
394005.2163,4821426.4562,750,WH001.00,CA,30,30,2.1,0.26,48,4.6,31,163,2012/12/12 00:00:00+00,43.5382600002202,-70.3119199995266,WH,e5299235-a7a6-436e-adb6-ed715797df05
395018.9646,4822792.4694,751,WH002.00,CA,30,30,2.2,0.24,26,4.6,31,163,2012/12/12 00:00:00+00,43.5507000001177,-70.2996399994092,WH,a9eff57f-8be5-4a4f-add8-bf4a9220a55c
396656.7582,4823792.4003,752,WH004.00,CA,30,30,2,0.08,4,2.5,31,163,2012/12/12 00:00:00+00,43.5599300001319,-70.2795600000681,WH,3c8b8032-68e0-4912-a83a-33e04bf9a694
397275.8307,4825340.3365,755,WH010.00,CA,30,30,3.3,0.47,240,13.3,31,163,2012/12/12 00:00:00+00,43.5739499997237,-70.2721899997607,WH,d678ff8a-4a55-464e-a2c3-362877524700
397348.2339,4823948.4225,758,WH014.00,CA,30,30,2.5,0.33,29,6.6,31,163,2012/12/12 00:00:00+00,43.5614300002032,-70.2710299996997,WH,ad8424b2-5e1e-41cc-9e9c-31c626ffabe6
399006.6388,4823032.3633,759,WH016.00,CA,30,30,1.9,0.05,4,2.3,31,163,2012/12/12 00:00:00+00,43.5534099995635,-70.250330000526,WH,cda8577c-c538-4bf9-b60e-ba98ee43548e
401534.8314,4823929.0382,760,WH017.00,A,30,30,4.2,0.57,360,22.6,31,163,2013/12/09 00:00:00+00,43.5618200004369,-70.21919999988,WH,15da3b30-417f-4609-9c3b-c00ff9ddd100
401907.8332,4839944.3604,780,WI015.00,CA,30,30,3.6,0.51,98,16.5,31,163,2013/01/08 00:00:00+00,43.70604000019,-70.2174900000372,WI,97a3ef8f-5616-4c91-b93a-c270aba50150
401834.7549,4840619.7337,781,WI017.00,R,30,30,3,0.39,62,9.5,31,163,2013/04/10 00:00:00+00,43.7121099997983,-70.2185200004972,WI,8249cbfe-b296-4d59-9cf1-8324498f92b1
401963.9197,4841129.949,782,WI017.50,CA,30,30,2.9,0.35,80,8.3,31,163,2013/01/08 00:00:00+00,43.7167199999028,-70.2170099997223,WI,eac0b5f3-7eef-42eb-a30d-dddac0ca10b2
401774.0527,4840984.9929,783,WI019.00,R,30,30,3.5,0.41,36,12.1,31,163,2013/02/20 00:00:00+00,43.7153899995871,-70.2193400000656,WI,c2dcdc5f-1246-404e-98c5-c43450d80fef
401595.6682,4841619.7077,784,WI020.00,R,30,30,6.7,0.7,1700,53.6,31,163,2013/02/20 00:00:00+00,43.7210800002989,-70.2216700005755,WI,4ef843bf-32fc-45a7-b9eb-608725bab893
402999.5216,4842865.5563,786,WI025.00,CA,30,30,3.2,0.47,58,13.1,31,163,2013/01/08 00:00:00+00,43.7324800003513,-70.2044700001117,WI,cc9404e2-ee36-4d78-9283-e6bed2f21ba9
403186.7016,4843274.9715,787,WI026.00,R,30,30,3.2,0.41,38,11.1,31,163,2013/02/20 00:00:00+00,43.7361899999751,-70.2022200005534,WI,5dffdf18-bf7e-4f31-855e-ac3d73db3607
403667.6383,4843782.3439,788,WI027.00,A,30,30,2.5,0.33,92,6.8,31,163,2013/10/21 00:00:00+00,43.7408200004055,-70.196340000292,WI,8b53ea7e-c52b-4b7a-afcc-beb7ef32e4b5
403589.2984,4845383.1309,790,WI028.50,A,30,30,2.9,0.48,138,12.2,31,163,2013/09/11 00:00:00+00,43.7552200000778,-70.1976000005199,WI,c212b51a-ca76-4669-9162-83d9c0de70e7
403741.3822,4845710.8631,791,WI029.00,A,30,30,2.5,0.3,60,6.3,31,163,2013/09/11 00:00:00+00,43.7581899999657,-70.1957699997688,WI,00e34abf-10e0-44d9-97a3-2dce2e2ab3e5
403795.2137,4846818.7383,792,WI030.00,CA,30,30,2.6,0.37,96,7.9,31,163,2013/03/06 00:00:00+00,43.7681699996247,-70.1952999996364,WI,6670a6c8-7d91-4ba0-b1b9-ea38c4c40ab7
404909.4936,4847617.0167,794,WI033.00,CA,30,30,3,0.46,66,12,31,163,2013/03/06 00:00:00+00,43.7755000002544,-70.181599999427,WI,0832dca4-f0d2-4350-a89f-06914e7bfe54
405116.471,4846211.0395,796,WI034.10,CA,30,30,2.9,0.59,620,17.5,31,163,2013/03/06 00:00:00+00,43.7628700001806,-70.1787799993907,WI,8d37757c-a67c-499a-9149-405fb8adcec2
405621.6116,4846121.6653,797,WI036.00,P,30,30,2.2,0.16,8,3.6,31,163,2013/02/20 00:00:00+00,43.7621299996053,-70.1724899998331,WI,0ae5534b-72c4-4da3-a1eb-fb41f686425b
406207.2897,4847177.6066,798,WI038.00,P,30,30,4.1,0.68,1700,31.1,31,163,2013/03/20 00:00:00+00,43.7717100001748,-70.1654000000424,WI,7dccbe81-355a-4bd2-be32-c2a34c0629c7
407202.41,4847536.9253,799,WI040.00,P,30,30,3.5,0.49,140,14.9,31,163,2013/02/20 00:00:00+00,43.775070000136,-70.1531000001212,WI,eb5d17d2-e96a-4278-b614-c5ffaf9dfa85
407214.6146,4848239.9297,800,WI041.00,P,30,30,11.7,0.86,1700,151.4,31,163,2013/10/16 00:00:00+00,43.7813999995911,-70.153069999906,WI,690d1a61-12e7-4b42-8396-42e2671ad319
407443.8029,4849268.7313,804,WI048.00,CR,30,30,9.7,0.76,1700,92,31,163,2015/07/14 00:00:00+00,43.7906899998779,-70.1503999999567,WI,86255928-7c5b-4541-896a-53154c91f1ef
407228.4417,4851657.8649,806,WI051.00,R,30,30,5.8,0.64,580,39.7,31,163,2013/12/09 00:00:00+00,43.8121700001904,-70.1534899993957,WI,961cd098-2bea-46fa-8034-166ca11d377b
407136.5376,4851643.5945,807,WI051.50,R,30,30,6.1,0.57,116,33.1,31,163,2013/12/09 00:00:00+00,43.8120300004094,-70.1546299994734,WI,702485d0-698b-4105-8f0d-9769f9c8ecd8
407241.5981,4851043.3725,808,WI053.00,R,30,30,3.38,0.33,48,9,31,163,2013/09/30 00:00:00+00,43.8066400001659,-70.1532199994881,WI,3ea6b593-cb57-4846-9071-737e09133c49
407453.4652,4849963.9967,809,WI054.00,CA,30,30,3.11,0.28,11,7.1,31,163,2012/08/01 00:00:00+00,43.7969500001817,-70.150400000541,WI,2b2c83ad-0d08-431c-b7b9-61f4ca012635
408361.4562,4850049.1947,810,WI055.00,CA,30,30,4.52,0.56,740,23.7,31,163,2012/08/01 00:00:00+00,43.7978299995473,-70.1391300004759,WI,487f7e39-9c0f-4745-afb4-e66d5c73eb42
408425.4218,4850429.3392,811,WI055.20,R,30,30,11.7,0.71,1700,97.2,31,163,2013/11/04 00:00:00+00,43.8012599998312,-70.1383999993858,WI,1656d3a3-a1ac-406e-9845-b76823fafe67
408557.4406,4849789.8924,812,WI055.50,CA,30,30,4.32,0.35,16.4,12.2,31,163,2012/08/01 00:00:00+00,43.7955199997279,-70.1366500000912,WI,812787c3-a9dc-4ea5-8886-1e63d74caa17
409322.6203,4850141.5676,813,WI056.00,CA,30,30,3.5,0.53,480,17.2,31,163,2015/08/17 00:00:00+00,43.798780000363,-70.1271999998159,WI,41bf9765-ded7-4a85-9f8b-1c89046f1b5a
410922.5114,4851069.7466,814,WI056.70,A,30,30,2.2,0.15,8,3.5,31,163,2015/07/14 00:00:00+00,43.807329999656,-70.1074700003617,WI,77464c57-4466-4fee-81c4-f812c4b23d8e
407808.0147,4847384.1083,817,WI058.50,CR,30,30,4.2,0.67,560,31.2,31,163,2015/09/01 00:00:00+00,43.7737699999985,-70.1455500001861,WI,3702a119-66d1-4eed-84d3-e1baccce843c
408896.9693,4847315.8122,818,WI058.80,CA,30,30,3.8,0.48,84,15.9,31,163,2015/08/17 00:00:00+00,43.7732900001734,-70.1320099999189,WI,7767823d-6594-45fa-9f00-3a600deb0fb6
409418.6764,4847086.5312,820,WI061.00,A,30,30,3.7,0.43,38,13.4,31,163,2013/04/09 00:00:00+00,43.7712899999189,-70.1254900002583,WI,07bd5b9b-f7da-47cb-8039-f2539ec30b2f
409254.0594,4847234.2917,821,WI062.00,P,30,30,7.2,0.79,1700,76.2,31,163,2013/02/19 00:00:00+00,43.7725999997443,-70.1275600003652,WI,edf87dbc-81f4-43dd-8fc3-0b9c58773db1
408666.5131,4846416.9553,822,WI063.00,P,30,30,6.1,0.6,620,37.3,31,163,2013/04/09 00:00:00+00,43.7651699997971,-70.1347200004455,WI,29f1572e-aaf1-43c5-adc0-d475854abb7b
408451.274,4845692.3005,823,WI064.00,P,30,30,4.2,0.49,480,18.1,31,163,2013/02/19 00:00:00+00,43.7586200001454,-70.1372700004406,WI,01c33a59-d723-497d-a8eb-cbb78706ca4d
409669.5948,4846000.051,824,WI065.50,A,30,30,2.4,0.26,14,5.3,31,163,2013/05/21 00:00:00+00,43.76153999972,-70.1221900002777,WI,a4eda3e9-1dcb-4b1a-b8a2-61d653e1f0af
408238.1774,4844950.9599,826,WI069.00,P,30,30,2.9,0.42,56,10.4,31,163,2013/07/15 00:00:00+00,43.7519200001112,-70.1397899993902,WI,9ae2feb5-25ab-46a1-a177-fb47c6ddca68
407312.9379,4844601.6157,828,WI071.00,R,30,30,4.8,0.66,260,33.8,31,163,2013/05/21 00:00:00+00,43.7486599995689,-70.1512199995229,WI,6479e922-e618-4b9c-99bf-70b6872f5cea
407369.0803,4845512.8471,829,WI074.00,R,30,30,3.5,0.59,600,20.6,31,163,2013/07/15 00:00:00+00,43.7568700002247,-70.1506800003687,WI,52b70be5-98e1-4576-ad36-6eb6be53d11a
