X,Y,OBJECTID,Station,Class,Count_,MFCount,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Min_Date,Lat_DD,Long_DD,Grow_Area
525978.3102,4914287.2293,23,EA019.42,A,30,30,4.5,0.59,260,25.8,31,163,2015/04/27 00:00:00+00,44.3814000002146,-68.6738800002976,EA
520565.5778,4917525.8039,24,EA021.00,A,30,30,2.9,0.38,28,9,31,163,2015/06/15 00:00:00+00,44.4107299997664,-68.7417000002726,EA
518900.3422,4916561.0605,25,EA023.00,CR,30,30,3,0.38,38,9.2,31,163,2017/07/10 00:00:00+00,44.4020899999097,-68.76265000058,EA
517527.2196,4915183.2107,26,EA024.00,CA,30,30,2.7,0.38,44,8.6,31,163,2017/07/10 00:00:00+00,44.389720000272,-68.7799400005351,EA
518936.3188,4913218.8787,27,EA026.00,A,30,30,2.5,0.28,24,5.9,31,163,2015/06/15 00:00:00+00,44.3720000000621,-68.7623200000184,EA
518645.1175,4911684.0829,28,EA028.00,A,30,30,2.5,0.34,108,7,31,163,2015/06/15 00:00:00+00,44.3581900000158,-68.7660299999108,EA
517126.5729,4913065.0379,29,EA029.00,CA,30,30,2.8,0.37,36,8.6,31,163,2017/07/10 00:00:00+00,44.3706599998165,-68.7850400003905,EA
516909.1367,4913036.7021,30,EA031.00,CA,30,30,2.5,0.35,52,7.2,31,163,2017/07/10 00:00:00+00,44.3704099997675,-68.7877700002848,EA
515757.8278,4906432.6276,31,EB001.00,A,30,30,3.2,0.39,50,10.4,31,163,2015/04/27 00:00:00+00,44.3109799996095,-68.8024200003568,EB
516832.6222,4907478.2966,32,EB002.00,A,30,30,2.9,0.4,74,9.5,31,163,2015/04/27 00:00:00+00,44.3203700000348,-68.7889100003976,EB
518159.3318,4908123.8596,33,EB003.00,A,30,30,2.7,0.39,152,8.7,31,163,2015/04/27 00:00:00+00,44.3261499996925,-68.7722500004474,EB
519963.6206,4910766.0514,34,EB004.00,A,30,30,5.4,0.68,440,41.3,31,163,2015/11/04 00:00:00+00,44.349889999916,-68.7495199998943,EB
520340.1403,4908868.9315,35,EB004.50,P,30,30,3.2,0.45,78,12.3,31,163,2015/04/27 00:00:00+00,44.3327999998594,-68.744870000187,EB
522097.1047,4907508.4066,36,EB008.60,P,30,30,2.9,0.42,70,10.2,31,163,2016/03/08 00:00:00+00,44.3204999999602,-68.7228900006058,EB
523272.6682,4906790.4943,37,EB010.00,P,30,30,2.3,0.27,40,5.2,31,163,2015/04/27 00:00:00+00,44.3139999996042,-68.7081799998839,EB
525976.3298,4904959.0402,38,EB013.00,A,30,30,3.4,0.48,60,14.3,31,163,2015/04/27 00:00:00+00,44.2974199997564,-68.6743700001904,EB
529432.2259,4903698.5196,39,EB014.50,A,30,30,3.3,0.51,400,15.4,31,163,2015/05/27 00:00:00+00,44.285939999932,-68.6311199997129,EB
529568.7393,4904742.1365,40,EB015.00,CA,30,30,2.4,0.29,20,5.9,31,163,2015/02/10 00:00:00+00,44.2953300002928,-68.6293499995857,EB
530809.0517,4905636.4668,41,EB015.80,A,30,30,4.7,0.57,620,26.3,31,163,2015/10/06 00:00:00+00,44.3033300000189,-68.613750000513,EB
530369.844,4904711.3711,42,EB016.50,CA,30,30,3.3,0.46,52,13.1,31,163,2014/12/02 00:00:00+00,44.2950199995931,-68.6193100002244,EB
532901.9856,4901218.0478,43,EB018.50,CA,30,30,2.7,0.37,108,8.4,31,163,2012/03/12 00:00:00+00,44.2634599999408,-68.5877899999428,EB
533493.8384,4901143.2934,44,EB019.00,CA,30,30,3,0.46,200,12.1,31,163,2015/01/06 00:00:00+00,44.2627600001561,-68.5803800005265,EB
534810.7768,4899662.8496,45,EB020.00,A,30,30,2.7,0.35,46,7.8,31,163,2015/05/27 00:00:00+00,44.2493699996075,-68.5639799998709,EB
537181.3335,4897391.0303,46,EB022.00,A,30,30,2,0.11,6,2.9,31,163,2015/05/27 00:00:00+00,44.2288000001853,-68.5344500004171,EB
524632.8831,4904126.3359,47,EC001.00,A,30,30,2.3,0.3,42,5.8,31,163,2015/04/27 00:00:00+00,44.2899699999303,-68.6912500003007,EC
525021.4635,4903282.5285,48,EC002.00,A,30,30,2.8,0.35,24,8.1,31,163,2015/04/27 00:00:00+00,44.2823599999516,-68.6864199997543,EC
522453.523,4903099.9429,49,EC004.00,A,30,30,3.3,0.41,76,11.5,31,163,2015/04/27 00:00:00+00,44.2808000004461,-68.718609999828,EC
521920.493,4904051.1573,50,EC005.00,A,30,30,2.7,0.33,42,7.3,31,163,2015/04/27 00:00:00+00,44.2893800003154,-68.7252499998155,EC
521472.941,4905984.5977,51,EC006.10,A,30,30,1.9,0.07,4,2.4,31,163,2015/04/27 00:00:00+00,44.3067999997977,-68.7307800003097,EC
525626.1212,4902717.2737,52,EC007.00,A,30,30,2.9,0.34,35,8.1,31,163,2015/04/27 00:00:00+00,44.2772500000589,-68.6788699999132,EC
529832.412,4898166.5614,53,EC009.00,A,30,30,2.6,0.26,12,5.7,31,163,2015/07/16 00:00:00+00,44.2361199998986,-68.626419999633,EC
528218.0044,4895867.9535,54,EC010.00,A,30,30,3.9,0.41,34,13.2,31,163,2015/07/16 00:00:00+00,44.2154900001477,-68.6467599999543,EC
534286.5693,4894095.2145,55,EC012.00,A,30,30,2.3,0.21,14,4.5,31,163,2015/05/27 00:00:00+00,44.1992700002379,-68.5709099998902,EC
534151.7131,4893137.0479,56,EC013.00,A,30,30,2.2,0.18,9.1,3.8,31,163,2015/04/27 00:00:00+00,44.1906500003605,-68.5726599993719,EC
533541.4879,4892910.6439,57,EC014.00,A,30,30,3,0.55,1200,15.8,31,163,2015/04/27 00:00:00+00,44.1886399998497,-68.5803099998616,EC
529878.3356,4895446.555,58,EC016.00,A,30,30,4.8,0.58,92,27.6,31,163,2015/07/30 00:00:00+00,44.2116299999081,-68.6259999997255,EC
527930.5469,4896213.2751,59,EC017.00,A,30,30,3.7,0.5,240,16.5,31,163,2015/07/16 00:00:00+00,44.2186100000837,-68.650340000241,EC
527351.7443,4895942.038,60,EC017.50,CA,30,30,2.7,0.44,158,10.2,31,163,2013/02/25 00:00:00+00,44.216189999631,-68.6575999993802,EC
526502.1308,4895657.5354,61,EC017.70,A,30,30,2.5,0.35,62,7.2,31,163,2015/06/16 00:00:00+00,44.2136600000877,-68.6682499994349,EC
526158.5084,4895884.969,62,EC017.80,A,30,30,3.1,0.43,160,11.5,31,163,2016/04/13 00:00:00+00,44.2157200002201,-68.6725400002045,EC
525444.3355,4895062.4378,63,EC018.00,A,30,30,3.3,0.42,46,11.9,31,163,2017/06/20 00:00:00+00,44.2083399998287,-68.6815200005911,EC
526907.2265,4893886.4468,64,EC019.00,A,30,30,3.7,0.53,360,18.3,31,163,2015/05/26 00:00:00+00,44.1977000004084,-68.6632700001059,EC
527426.3134,4893197.7163,65,EC019.70,P,30,30,2.7,0.4,96,8.9,31,163,2015/06/16 00:00:00+00,44.1914799999431,-68.6568099995853,EC
527184.5366,4892914.5847,66,EC020.00,P,30,30,3.1,0.44,52,11.8,31,163,2015/05/26 00:00:00+00,44.1889400004307,-68.6598500004873,EC
529750.0335,4892023.783,67,EC021.00,A,30,30,2.3,0.22,14,4.5,31,163,2015/05/26 00:00:00+00,44.1808199995642,-68.6278000003341,EC
528564.6179,4891294.3244,68,EC022.00,A,30,30,2.7,0.36,38,8.2,31,163,2015/05/26 00:00:00+00,44.174299999874,-68.6426700003795,EC
527887.273,4891541.3305,69,EC022.30,A,30,30,3.8,0.51,134,17.2,31,163,2015/05/26 00:00:00+00,44.1765500001971,-68.6511299995331,EC
528675.9937,4889585.3924,70,EC023.50,A,30,30,2.2,0.19,10,3.9,31,163,2015/05/26 00:00:00+00,44.1589100000544,-68.6413699996834,EC
525423.3168,4888721.1976,71,EC026.20,A,30,30,2.4,0.28,38,5.6,31,163,2015/05/26 00:00:00+00,44.1512499998851,-68.6820900003313,EC
524710.1759,4889092.794,72,EC026.70,A,30,30,2.4,0.34,66,6.7,31,163,2015/05/26 00:00:00+00,44.1546199998,-68.6909899996719,EC
524117.6231,4889964.7346,73,EC026.90,P,30,30,2.5,0.28,20,6,31,163,2015/05/26 00:00:00+00,44.1624900002197,-68.6983600004014,EC
524494.535,4890093.8613,74,EC027.00,A,30,30,3.1,0.36,24,9.1,31,163,2015/05/26 00:00:00+00,44.1636400000288,-68.6936399994509,EC
524135.3404,4890365.7715,75,EC027.40,A,30,30,2.6,0.28,16,6.1,31,163,2015/05/26 00:00:00+00,44.1661000001455,-68.698120000326,EC
523999.4367,4891894.7451,76,EC027.80,A,30,30,2.5,0.3,31,6.2,31,163,2015/05/26 00:00:00+00,44.1798700002006,-68.6997499997737,EC
524166.4827,4892332.9845,77,EC028.00,R,30,30,5.9,0.54,158,29.6,31,163,2015/06/16 00:00:00+00,44.1838100001832,-68.6976399999271,EC
522567.2506,4895556.1898,78,EC031.00,A,30,30,2.3,0.29,31,5.7,31,163,2015/05/26 00:00:00+00,44.2128800000891,-68.717510000443,EC
525465.5439,4896803.0455,79,EC033.00,P,30,30,2.5,0.23,15,5.1,31,163,2015/05/26 00:00:00+00,44.224009999588,-68.681169999731,EC
528069.8386,4875123.4616,80,ED001.50,A,30,30,1.9,0.05,4,2.3,31,163,2015/06/30 00:00:00+00,44.0287299997248,-68.6497200005864,ED
528844.5655,4880118.3294,81,ED003.70,A,30,30,2,0.09,5.5,2.6,31,163,2015/06/30 00:00:00+00,44.0736700000037,-68.6397799997208,ED
531840.3963,4880416.4553,82,ED005.10,A,30,30,2.1,0.23,22,4.3,31,163,2015/06/30 00:00:00+00,44.076229999765,-68.6023499997724,ED
544758.5543,4890111.7178,83,EE001.00,R,30,30,5.7,0.74,1020,51.3,31,163,2016/05/01 00:00:00+00,44.162839999606,-68.440200000526,EE
544889.2813,4890288.1096,84,EE001.20,A,30,30,3.4,0.5,140,15.1,31,163,2016/03/09 00:00:00+00,44.1644199996588,-68.4385500002206,EE
545107.4589,4890536.1925,85,EE001.50,A,30,30,4.4,0.53,130,21.3,31,163,2016/03/09 00:00:00+00,44.1666399998156,-68.4357999997546,EE
545813.9212,4891156.4424,86,EE001.80,A,30,30,3.8,0.57,380,20.8,31,163,2016/03/09 00:00:00+00,44.1721799999197,-68.4269100001383,EE
546219.92,4891288.1339,87,EE002.00,R,30,30,5.3,0.52,64,24.7,31,163,2015/07/29 00:00:00+00,44.1733400000642,-68.4218200004938,EE
546126.7389,4892262.7346,88,EE003.00,A,30,30,3.2,0.43,84,11.5,31,163,2015/07/29 00:00:00+00,44.1821200002998,-68.4229000000551,EE
544657.8273,4887752.8883,89,EE006.80,A,30,30,3.1,0.37,31,9.4,31,163,2015/07/29 00:00:00+00,44.1416099997865,-68.4416600005779,EE
545056.1074,4887877.787,90,EE007.00,R,30,30,8.7,0.72,320,74.6,31,163,2015/07/29 00:00:00+00,44.1427099999878,-68.4366699995182,EE
544557.2601,4888901.8424,91,EE008.00,A,30,30,3.6,0.39,31,11.7,31,163,2015/07/29 00:00:00+00,44.1519600003976,-68.4428200004049,EE
544018.5315,4888978.1897,92,EE009.30,P,30,30,3.7,0.44,72,14.1,31,163,2015/08/04 00:00:00+00,44.1526799999675,-68.4495499993834,EE
544076.6054,4888068.8674,93,EE009.50,P,30,30,2.8,0.35,66,8.2,31,163,2015/07/29 00:00:00+00,44.1444899996904,-68.4488999999679,EE
543988.1431,4887422.9257,94,EE009.70,A,30,30,3.6,0.49,200,15.7,31,163,2015/07/29 00:00:00+00,44.138680000353,-68.4500600000951,EE
543770.501,4888755.4936,95,EE010.00,A,30,30,3.6,0.48,78,15.5,31,163,2015/07/29 00:00:00+00,44.1506900002268,-68.4526700002509,EE
543464.3694,4889818.681,96,EE011.00,A,30,30,3.3,0.55,240,17.6,31,163,2015/07/29 00:00:00+00,44.1602800003688,-68.4564100003479,EE
543104.6091,4889808.5376,97,EE011.30,A,30,30,4.7,0.55,92,24.3,31,163,2015/07/29 00:00:00+00,44.1602100004427,-68.4609099995034,EE
542905.6316,4889911.6475,98,EE011.40,R,30,30,6,0.69,900,47.3,31,163,2016/06/06 00:00:00+00,44.1611499998532,-68.4633899994495,EE
542033.2095,4889920.4527,99,EE013.00,A,30,30,3.2,0.5,320,14.2,31,163,2015/08/17 00:00:00+00,44.1612800003704,-68.4743000004098,EE
542443.2923,4891671.4211,100,EE015.00,A,30,30,3.1,0.53,200,15,31,163,2016/05/01 00:00:00+00,44.1770199997611,-68.4690299998346,EE
544148.644,4891633.7824,101,EE016.50,A,30,30,2.3,0.25,20,4.9,31,163,2015/07/29 00:00:00+00,44.1765799999894,-68.4476999995931,EE
543556.8265,4889863.7231,102,EE017.00,A,30,30,2.4,0.34,108,6.8,31,163,2015/08/04 00:00:00+00,44.1606799998672,-68.4552500000615,EE
550842.9112,4885315.1977,103,EE019.00,A,30,30,2.1,0.15,8,3.5,31,163,2015/06/30 00:00:00+00,44.1192600000933,-68.3645700005146,EE
535369.7809,4902301.6807,104,EF001.90,R,30,30,6.6,0.59,106,38.8,31,163,2015/05/13 00:00:00+00,44.2730999998885,-68.5567999995746,EF
535520.9713,4902677.9375,105,EF002.00,R,30,30,7.2,0.6,112,42.8,31,163,2015/05/13 00:00:00+00,44.2764799998799,-68.5548799999832,EF
537627.6128,4901040.2114,106,EF002.50,A,30,30,2.9,0.39,62,9.2,31,163,2015/06/17 00:00:00+00,44.2616300002413,-68.5286000004601,EF
537610.1611,4902967.2943,107,EF004.00,A,30,30,4,0.73,880,36.2,31,163,2015/05/13 00:00:00+00,44.2789799999077,-68.5286799993846,EF
536297.9207,4904321.6918,108,EF005.00,A,30,30,2.4,0.31,29,6.2,31,163,2015/06/17 00:00:00+00,44.2912400002894,-68.545029999877,EF
534764.7993,4906364.9599,109,EF006.00,A,30,30,3.3,0.57,560,18.6,31,163,2015/06/17 00:00:00+00,44.3097100000205,-68.5641100003526,EF
536143.1333,4911247.6327,110,EF008.00,P,30,30,3.3,0.46,120,13.2,31,163,2015/05/13 00:00:00+00,44.3535999996686,-68.5464900000139,EF
535097.2997,4913505.7028,111,EF009.00,A,30,30,2.2,0.2,12,4.1,31,163,2015/05/13 00:00:00+00,44.3739800003902,-68.5594599996686,EF
534516.7954,4911489.8719,112,EF009.30,A,30,30,2.3,0.24,18,4.8,31,163,2015/05/18 00:00:00+00,44.3558600002705,-68.5668800004187,EF
533296.032,4909266.4273,113,EF009.70,A,30,30,3.2,0.44,148,12.1,31,163,2015/05/18 00:00:00+00,44.3359000004094,-68.5823400003519,EF
532824.9348,4909095.2069,114,EF010.00,CA,30,30,4.1,0.54,136,20.3,31,163,2014/04/15 00:00:00+00,44.3343800002518,-68.5882600004049,EF
533212.3833,4910195.7193,115,EF010.50,CA,30,30,3.2,0.46,108,12.6,31,163,2014/11/03 00:00:00+00,44.3442700000299,-68.5833300004621,EF
533296.6568,4911333.5826,116,EF011.00,CA,30,30,3.7,0.57,1700,20.2,31,163,2014/11/03 00:00:00+00,44.3545100000836,-68.5822000000865,EF
533627.8953,4911237.5312,117,EF011.30,A,30,30,3.4,0.45,58,12.8,31,163,2015/05/18 00:00:00+00,44.3536299999316,-68.5780499999586,EF
534076.7948,4912116.2622,118,EF012.10,A,30,30,2.7,0.39,66,8.8,31,163,2015/05/13 00:00:00+00,44.3615199998715,-68.5723600005031,EF
534922.0943,4913939.0795,119,EF013.00,A,30,30,1.9,0.09,6,2.5,31,163,2015/05/13 00:00:00+00,44.3778899999709,-68.5616300004276,EF
534523.5871,4914725.616,120,EF014.00,A,30,30,3.4,0.5,108,15.1,31,163,2015/05/18 00:00:00+00,44.3849899996214,-68.5665799997159,EF
534488.7555,4915588.5123,121,EF015.00,CR,30,30,3.4,0.64,1700,22.7,31,163,2017/07/10 00:00:00+00,44.3927600000934,-68.5669600003872,EF
534340.6278,4916039.8209,122,EF016.00,CA,30,30,3.3,0.45,200,13,31,163,2017/07/10 00:00:00+00,44.3968300001751,-68.568790000192,EF
534675.9748,4916776.9371,123,EF016.50,CA,30,30,2.8,0.42,146,9.7,31,163,2017/07/10 00:00:00+00,44.4034500002441,-68.5645300000085,EF
533888.5124,4917372.6223,124,EF017.80,CR,30,30,3.2,0.38,36,10,31,163,2017/07/10 00:00:00+00,44.40885000011,-68.5743800005692,EF
534017.9307,4917900.9212,125,EF018.00,CR,30,30,4.3,0.47,68,17.8,31,163,2017/07/10 00:00:00+00,44.4136000000109,-68.5727200001587,EF
535574.8516,4916806.2168,126,EF019.00,CA,30,30,3,0.36,20,8.8,31,163,2017/07/10 00:00:00+00,44.4036700001787,-68.5532399997811,EF
537596.9672,4916343.254,127,EF020.00,A,30,30,2.3,0.25,20,5,31,163,2015/07/14 00:00:00+00,44.3993999999163,-68.5278800001031,EF
538205.2876,4917448.6991,128,EF020.50,A,30,30,2.4,0.31,58,6.3,31,163,2015/06/17 00:00:00+00,44.4093199999078,-68.5201599996624,EF
538077.6702,4918167.7491,129,EF022.00,P,24,24,4.8,0.47,48,19.8,31,163,2018/02/12 00:00:00+00,44.4158000002179,-68.5217099998381,EF
538609.6372,4918144.2196,130,EF023.00,P,30,30,3.9,0.53,90,19.3,31,163,2015/06/17 00:00:00+00,44.4155600002939,-68.5150300000146,EF
540113.6741,4920067.218,131,EF024.00,A,30,30,2.7,0.33,26,7.4,31,163,2015/06/17 00:00:00+00,44.4327900004004,-68.4959900003586,EF
541347.4283,4922436.5155,132,EF025.00,A,30,30,2.8,0.29,29,6.7,31,163,2015/07/09 00:00:00+00,44.4540500000507,-68.4802999998826,EF
541815.1441,4917495.2924,133,EF026.00,A,30,30,3.5,0.49,112,15.1,31,163,2015/06/17 00:00:00+00,44.4095399998361,-68.4748200001603,EF
542860.4952,4916664.5337,134,EG002.00,CA,30,30,2.7,0.38,86,8.7,31,163,2017/07/10 00:00:00+00,44.4020000003025,-68.4617599998,EG
542146.8878,4920985.3675,135,EG004.00,CA,30,30,3.2,0.4,82,10.6,31,163,2017/07/10 00:00:00+00,44.4409399998119,-68.4703699994743,EG
542611.7353,4923402.1933,136,EG005.00,CA,30,30,4.2,0.56,520,22.3,31,163,2017/07/10 00:00:00+00,44.4626699995608,-68.4643300004631,EG
541545.3238,4926331.1867,137,EG007.00,CA,30,30,3.4,0.49,124,14.6,31,163,2017/07/10 00:00:00+00,44.4890999999818,-68.4774999998772,EG
540378.37,4926404.9234,138,EG007.50,P,30,30,7.3,0.56,120,38.5,31,163,2015/06/04 00:00:00+00,44.4898300002992,-68.4921699994463,EG
540905.7975,4926871.4323,139,EG008.50,P,30,30,3.6,0.56,280,19.3,31,163,2015/06/04 00:00:00+00,44.4939999999725,-68.4855000005626,EG
542352.3802,4926824.0454,140,EG009.00,P,30,30,4.3,0.39,22,13.8,31,163,2015/06/04 00:00:00+00,44.4934900003234,-68.4673100001156,EG
543794.5164,4925788.3161,141,EG011.00,P,30,30,3.4,0.47,100,14,31,163,2015/06/04 00:00:00+00,44.4840800003385,-68.4492600000405,EG
545521.3692,4923344.1409,142,EG014.00,CA,30,30,3.3,0.37,25,10.2,31,163,2017/07/10 00:00:00+00,44.4619700003841,-68.4277599999266,EG
545666.5491,4920565.8826,143,EG016.00,P,30,30,3.7,0.53,66,18.2,31,163,2015/06/04 00:00:00+00,44.436949999835,-68.42617999974,EG
545547.1704,4920451.7431,144,EG016.50,CA,30,30,3.9,0.49,102,17.1,31,163,2017/07/10 00:00:00+00,44.4359299998057,-68.4276900000238,EG
545091.5114,4918095.8654,145,EG017.00,CA,30,30,3.2,0.43,78,11.6,31,163,2017/07/10 00:00:00+00,44.414749999674,-68.4336200002993,EG
547746.2054,4917845.9539,146,EG019.00,A,30,30,3.6,0.53,260,17.3,31,163,2015/07/15 00:00:00+00,44.4123300003047,-68.4002999999684,EG
548448.4457,4920524.8881,147,EG020.00,CA,30,30,3.2,0.41,62,11,31,163,2015/12/02 00:00:00+00,44.4364000002857,-68.3912300000349,EG
548770.8503,4920302.9075,148,EG020.50,A,30,30,3.4,0.57,260,18.5,31,163,2015/06/04 00:00:00+00,44.4343800003818,-68.3871999994885,EG
549561.2683,4919770.1225,149,EG021.00,A,30,30,3.8,0.54,440,19.1,31,163,2015/07/15 00:00:00+00,44.4295299999026,-68.3773199997618,EG
550450.4199,4918942.7153,150,EG023.00,A,30,30,3,0.38,38,9.2,31,163,2015/06/18 00:00:00+00,44.4220200004278,-68.366230000202,EG
551774.6649,4916893.6237,151,EG024.00,A,30,30,3.9,0.47,60,15.9,31,163,2015/06/18 00:00:00+00,44.4034800001619,-68.349799999599,EG
550897.2596,4915138.2779,152,EG025.00,A,30,30,3.8,0.59,340,21.7,31,163,2015/06/18 00:00:00+00,44.3877400003895,-68.3609899993725,EG
549865.3661,4915602.4075,153,EG026.00,A,30,30,2,0.1,4,2.8,31,163,2015/06/18 00:00:00+00,44.3919899998372,-68.3738999995443,EG
548389.8682,4912325.5009,154,EG027.00,A,30,30,2.2,0.17,10,3.8,31,163,2015/06/18 00:00:00+00,44.3625899998275,-68.3927299999203,EG
547262.4052,4910655.4756,155,EG028.00,A,30,30,3,0.31,16,7.7,31,163,2015/06/18 00:00:00+00,44.3476300004451,-68.4070299994196,EG
546512.2503,4910109.1305,156,EG029.00,A,30,30,2.1,0.17,10,3.6,31,163,2015/06/03 00:00:00+00,44.3427599997695,-68.4164899997775,EG
546616.8718,4909746.6437,157,EG030.00,A,30,30,3.4,0.52,240,15.9,31,163,2015/06/03 00:00:00+00,44.3394900001644,-68.4152099994647,EG
547733.6595,4909976.8669,158,EG031.00,A,30,30,4.5,0.54,144,22.6,31,163,2015/06/18 00:00:00+00,44.3414899995549,-68.4011799999785,EG
546048.1799,4906957.8402,159,EG032.00,A,30,30,1.9,0,2,1.9,31,163,2015/06/18 00:00:00+00,44.3144200003005,-68.4225899993856,EG
549559.5745,4900445.3419,160,EG035.00,R,30,30,4.4,0.59,480,25.5,31,163,2015/07/15 00:00:00+00,44.255560000374,-68.3791799994401,EG
549810.6243,4899450.8638,161,EG036.00,P,30,30,2.3,0.32,90,6.2,31,163,2015/05/06 00:00:00+00,44.2465900001113,-68.3761299999877,EG
551004.4495,4897689.4378,162,EG036.06,P,30,30,2.5,0.46,640,10,31,163,2015/05/06 00:00:00+00,44.2306500002428,-68.3613499994005,EG
555952.2029,4901724.2474,163,EH003.00,A,30,30,2.3,0.23,13,4.7,31,163,2015/06/03 00:00:00+00,44.2666099996901,-68.2989700002491,EH
555482.1387,4903034.3415,164,EH012.20,A,30,30,1.9,0.05,4,2.3,31,163,2015/06/30 00:00:00+00,44.2784399996981,-68.3047200001962,EH
555817.5822,4903564.8296,165,EH012.40,P,30,30,1.9,0.09,6,2.5,31,163,2015/06/30 00:00:00+00,44.2831900000635,-68.3004599998569,EH
554490.3565,4905313.1787,166,EH024.00,CA,27,27,2.4,0.26,20,5.3,31,163,2010/02/17 00:00:00+00,44.2990300002603,-68.3169099997572,EH
554184.8373,4909833.895,167,EH027.00,P,30,30,3.3,0.49,240,14.2,31,163,2015/06/03 00:00:00+00,44.339749999894,-68.3202699996533,EH
553461.6249,4911799.6477,168,EH030.00,CA,30,30,3.1,0.33,26,8.5,31,163,2015/12/21 00:00:00+00,44.3574999995801,-68.3291400000289,EH
552890.7766,4911531.7347,169,EH031.00,CR,30,30,7.1,0.63,760,46.7,31,163,2015/12/16 00:00:00+00,44.3551300000947,-68.3363299997978,EH
553479.9685,4913062.8062,170,EH035.00,CA,30,30,4.4,0.46,78,17.6,31,163,2015/12/02 00:00:00+00,44.368869999922,-68.3287799994256,EH
554267.9436,4912112.8865,171,EH038.00,A,30,30,2.7,0.35,86,7.7,31,163,2015/06/10 00:00:00+00,44.3602600002944,-68.3189899999373,EH
554954.9245,4912488.538,172,EH039.00,CR,30,30,4.1,0.53,146,20.1,31,163,2015/11/05 00:00:00+00,44.363590000264,-68.3103300001344,EH
555583.1431,4910208.8797,173,EH040.00,CR,30,30,3.9,0.55,200,20.1,31,163,2015/10/26 00:00:00+00,44.3430199995682,-68.3026899995829,EH
