X,Y,OBJECTID,Station,Class,Count_,MFCount,GM,SDV,MAX_,P90,Appd_Std,Restr_Std,Min_Date,Lat_DD,Long_DD,Grow_Area
424758.5553,4848962.875,861,WK052.10,P,30,30,7.1,0.73,560,62.5,31,163,2011/05/04 00:00:00+00,43.7899,-69.93518,WK
424867.4593,4849343.7558,862,WK052.80,P,30,30,5.4,0.66,260,38.2,31,163,2012/05/23 00:00:00+00,43.79334,-69.93388,WK
425272.0459,4849474.7196,863,WK052.90,P,30,30,7.9,0.8,1700,84.4,31,163,2011/10/11 00:00:00+00,43.79456,-69.92887,WK
424900.4259,4850126.4881,864,WK053.00,CA,30,30,3,0.33,36,8.1,31,163,2009/10/14 00:00:00+00,43.80039,-69.93358,WK
425090.3465,4850703.0685,865,WK053.50,CA,30,30,2.9,0.35,40,8.2,31,163,2011/04/13 00:00:00+00,43.8056,-69.9313,WK
425874.8039,4851146.3769,866,WK054.50,P,30,30,2.4,0.26,18,5.5,31,163,2011/04/06 00:00:00+00,43.80967,-69.92161,WK
426358.4923,4853493.6508,867,WK055.00,CA,30,30,2.9,0.47,126,11.8,31,163,2011/12/07 00:00:00+00,43.83085,-69.91592,WK
426574.5094,4854049.9884,868,WK056.00,CA,30,30,3,0.48,96,12.8,31,163,2011/12/07 00:00:00+00,43.83588,-69.91331,WK
426484.5772,4852751.3618,869,WK057.00,P,30,30,2.3,0.3,58,5.7,31,163,2012/11/06 00:00:00+00,43.82418,-69.91425,WK
426706.7456,4853062.1518,870,WK058.00,CA,30,30,2.8,0.39,35,8.9,31,163,2009/04/13 00:00:00+00,43.827,-69.91153,WK
427286.8005,4853305.7124,871,WK059.20,CA,30,30,2.4,0.28,16,5.7,31,163,2009/12/02 00:00:00+00,43.82925,-69.90435,WK
427284.2444,4852924.7417,872,WK060.00,CA,30,30,3.1,0.54,400,15.8,31,163,2009/10/14 00:00:00+00,43.82582,-69.90433,WK
427398.7318,4853098.9949,873,WK061.00,CA,30,30,3.9,0.56,240,20.7,31,163,2008/04/16 00:00:00+00,43.8274,-69.90293,WK
427498.4431,4852655.8163,874,WK063.00,CA,30,30,2.5,0.46,360,10,31,163,2008/03/26 00:00:00+00,43.82342,-69.90163,WK
427579.8293,4852375.0132,875,WK063.10,CA,30,30,2.8,0.46,160,11.2,31,163,2012/01/10 00:00:00+00,43.8209,-69.90058,WK
427675.3102,4851836.3573,876,WK063.20,A,30,30,2.2,0.18,13,3.7,31,163,2012/08/07 00:00:00+00,43.81606,-69.89932,WK
427020.4149,4850939.3313,877,WK064.10,A,30,30,2.2,0.2,13,4.1,31,163,2012/03/12 00:00:00+00,43.80792,-69.90734,WK
426405.1691,4849933.0722,878,WK065.00,R,30,30,7.2,0.72,340,61.8,31,163,2011/05/23 00:00:00+00,43.7988,-69.91485,WK
427147.1003,4850019.3296,879,WK066.00,CA,30,30,3.9,0.62,820,24.5,31,163,2008/04/16 00:00:00+00,43.79965,-69.90564,WK
427807.6265,4849129.0697,880,WK067.00,CA,30,30,2.8,0.35,36,8.1,31,163,2008/03/26 00:00:00+00,43.7917,-69.89731,WK
428042.3291,4848733.3164,881,WK068.00,CA,30,30,2.7,0.38,30,8.5,31,163,2008/03/26 00:00:00+00,43.78816,-69.89434,WK
427759.7271,4848422.0265,882,WK068.10,A,30,30,3,0.37,40,9.2,31,163,2011/02/09 00:00:00+00,43.78533,-69.89781,WK
428496.5994,4850346.8195,883,WL005.00,P,30,30,2.7,0.37,56,8.4,31,163,2011/03/30 00:00:00+00,43.80273,-69.88891,WL
428763.0572,4851941.2559,884,WL006.00,A,30,30,3.1,0.46,94,12.7,31,163,2011/05/23 00:00:00+00,43.81711,-69.88581,WL
429130.3653,4851539.6771,885,WL007.00,A,30,30,2.2,0.28,58,5.3,31,163,2011/03/30 00:00:00+00,43.81353,-69.88119,WL
428634.8851,4853188.9209,886,WL010.00,A,30,30,2.8,0.44,140,10.5,31,163,2011/05/23 00:00:00+00,43.82833,-69.88757,WL
428858.3559,4854609.4343,887,WL011.00,P,30,30,3.6,0.45,144,13.8,31,163,2011/03/30 00:00:00+00,43.84114,-69.88498,WL
428364.5782,4854298.1632,888,WL012.00,A,30,30,3.7,0.56,240,19.8,31,163,2011/05/23 00:00:00+00,43.83829,-69.89108,WL
428350.3854,4856263.2909,889,WL014.00,A,30,30,3.8,0.5,160,17.1,31,163,2011/05/23 00:00:00+00,43.85598,-69.89152,WL
427855.181,4856404.1644,890,WL015.00,A,30,30,3.9,0.56,540,21.2,31,163,2011/03/30 00:00:00+00,43.8572,-69.8977,WL
426634.396,4856197.5934,891,WL018.00,A,30,30,4.8,0.62,260,30.5,31,163,2011/03/30 00:00:00+00,43.85522,-69.91286,WL
426493.1201,4856360.2194,892,WL019.00,A,30,30,3.9,0.52,142,18.4,31,163,2011/05/23 00:00:00+00,43.85667,-69.91464,WL
426374.1383,4855487.3436,893,WL020.00,CA,30,30,2.3,0.21,16,4.4,31,163,2007/05/01 00:00:00+00,43.8488,-69.916,WL
426033.9004,4854602.4879,894,WL020.50,CA,25,25,3.8,0.53,90,18.8,31,163,2010/04/14 00:00:00+00,43.8408,-69.92011,WL
426469.2194,4857323.5411,895,WL021.00,A,30,30,2.8,0.29,14,6.9,31,163,2011/02/09 00:00:00+00,43.86534,-69.91507,WL
426427.451,4857470.6283,896,WL022.00,A,30,30,3.8,0.41,64,12.9,31,163,2011/03/28 00:00:00+00,43.86666,-69.91561,WL
426565.4606,4857814.5582,897,WL022.50,A,30,30,3.7,0.52,440,17.7,31,163,2011/05/02 00:00:00+00,43.86977,-69.91394,WL
426598.5666,4856592.32,898,WL023.00,A,30,30,2.1,0.21,26,4,31,163,2011/02/09 00:00:00+00,43.85877,-69.91336,WL
426873.1705,4857443.491,899,WL025.00,A,30,30,3.1,0.51,660,14.3,31,163,2011/06/06 00:00:00+00,43.86646,-69.91006,WL
426926.0624,4858160.4811,900,WL026.00,A,30,30,3.3,0.38,78,10.3,31,163,2011/06/06 00:00:00+00,43.87292,-69.9095,WL
427349.0644,4857823.7139,901,WL027.00,A,30,30,2.5,0.28,20,6,31,163,2011/05/02 00:00:00+00,43.86993,-69.90419,WL
427559.8547,4857699.2248,902,WL028.00,A,30,30,2.3,0.16,9.1,3.7,31,163,2011/03/28 00:00:00+00,43.86883,-69.90155,WL
428109.7792,4859356.1023,903,WL030.00,A,30,30,3.8,0.49,108,16.5,31,163,2011/03/28 00:00:00+00,43.8838,-69.89493,WL
428353.4924,4860424.2704,904,WL031.00,A,30,30,3.2,0.42,38,11.2,31,163,2011/03/28 00:00:00+00,43.89344,-69.89204,WL
428790.7941,4859855.2828,905,WL033.00,A,30,30,2.6,0.32,24,7,31,163,2011/03/28 00:00:00+00,43.88836,-69.88652,WL
429293.0958,4860554.1531,906,WL034.50,P,30,30,3.9,0.41,38,13.4,31,163,2011/03/28 00:00:00+00,43.8947,-69.88036,WL
429983.1946,4861934.2102,907,WL035.00,CA,30,30,2.1,0.21,24,4,31,163,2011/01/04 00:00:00+00,43.90719,-69.87195,WL
430177.6933,4862406.4668,908,WL036.10,CA,30,30,2,0.08,4,2.5,31,163,2011/01/04 00:00:00+00,43.91146,-69.86959,WL
430497.8348,4863223.9771,909,WL036.70,A,30,30,2.9,0.36,50,8.6,31,163,2011/02/09 00:00:00+00,43.91885,-69.86571,WL
430885.4508,4864437.3503,910,WL036.80,A,30,30,3.7,0.52,90,17.3,31,163,2011/10/19 00:00:00+00,43.92981,-69.86104,WL
430860.2249,4864558.6895,911,WL036.90,P,30,30,6,0.53,126,29.5,31,163,2011/05/02 00:00:00+00,43.9309,-69.86137,WL
429303.0597,4860283.0146,912,WL037.00,A,30,30,3.7,0.52,126,17.7,31,163,2011/10/19 00:00:00+00,43.89226,-69.8802,WL
428715.8218,4858933.022,913,WL037.50,R,30,30,4.5,0.61,320,27.3,31,163,2011/03/29 00:00:00+00,43.88005,-69.88733,WL
428507.936,4857683.3993,914,WL038.00,A,30,30,3.7,0.5,220,16.7,31,163,2011/03/29 00:00:00+00,43.86878,-69.88975,WL
429159.8277,4856493.4313,915,WL040.00,A,30,30,4,0.52,300,18.8,31,163,2011/03/29 00:00:00+00,43.85813,-69.88148,WL
428797.6756,4857574.7626,916,WL042.00,R,30,30,5,0.67,960,36.4,31,163,2011/03/29 00:00:00+00,43.86783,-69.88613,WL
429924.7636,4858300.3365,917,WL043.10,A,30,30,3.4,0.52,260,15.8,31,163,2012/06/25 00:00:00+00,43.87447,-69.8722,WL
429936.5444,4856750.6727,918,WL044.00,A,30,30,3.6,0.54,260,18.1,31,163,2011/02/08 00:00:00+00,43.86052,-69.87185,WL
471997.7388,4879151.7121,919,WS049.00,CA,30,30,4.7,0.45,34,17.7,31,163,2008/01/22 00:00:00+00,44.065,-69.34965,WS
472007.6786,4878474.1364,920,WS049.20,A,30,30,2.6,0.42,280,9.1,31,163,2011/10/19 00:00:00+00,44.0589,-69.34949,WS
472754.2963,4877339.2001,921,WS050.00,A,30,30,4.5,0.58,200,25.1,31,163,2011/10/19 00:00:00+00,44.04871,-69.34011,WS
472098.1577,4875623.6777,922,WS051.00,A,30,30,3,0.35,24,8.6,31,163,2011/10/19 00:00:00+00,44.03324,-69.34821,WS
470896.2953,4874919.1228,923,WS052.00,A,30,30,2.3,0.26,44,5.1,31,163,2011/10/19 00:00:00+00,44.02685,-69.36317,WS
470267.2358,4874036.6915,924,WS054.00,A,30,30,4.9,0.77,1220,47.7,31,163,2011/06/07 00:00:00+00,44.01888,-69.37097,WS
470888.4063,4873674.0579,925,WS055.00,P,30,30,2.8,0.44,96,10.5,31,163,2011/06/07 00:00:00+00,44.01564,-69.3632,WS
471639.3625,4874212.8157,926,WS057.00,A,30,30,3.2,0.46,134,12.7,31,163,2011/06/07 00:00:00+00,44.02052,-69.35386,WS
472216.7495,4875242.2061,927,WS058.00,R,30,30,6.5,0.68,240,49.8,31,163,2011/06/07 00:00:00+00,44.02981,-69.34671,WS
472304.1961,4873353.6449,928,WS059.00,CA,30,30,5,0.44,72,18.6,31,163,2011/08/01 00:00:00+00,44.01281,-69.34552,WS
471525.8564,4872794.9372,929,WS060.00,P,30,30,2.6,0.31,33,6.7,31,163,2011/07/25 00:00:00+00,44.00775,-69.3552,WS
471079.399,4871526.2339,930,WS063.00,P,30,30,2.2,0.3,64,5.5,31,163,2011/07/25 00:00:00+00,43.99631,-69.3607,WS
470729.0003,4869711.7839,931,WS065.00,A,30,30,2.7,0.44,196,10.2,31,163,2011/07/25 00:00:00+00,43.97996,-69.36497,WS
468181.3999,4870971.9722,932,WS067.00,A,30,30,1.9,0.07,4,2.4,31,163,2011/05/16 00:00:00+00,43.9912,-69.39681,WS
468478.9028,4869626.5993,933,WS067.50,A,30,30,1.9,0,2,1.9,31,163,2011/05/16 00:00:00+00,43.9791,-69.39302,WS
468706.4353,4868895.7901,934,WS068.00,A,30,30,1.9,0.05,4,2.3,31,163,2011/05/16 00:00:00+00,43.97253,-69.39014,WS
468587.0683,4868082.214,935,WS069.00,A,30,30,2.2,0.22,20,4.2,31,163,2011/05/16 00:00:00+00,43.9652,-69.39158,WS
465829.4346,4863498.6938,936,WS072.00,A,30,30,1.9,0.05,4,2.3,31,163,2010/04/26 00:00:00+00,43.92381,-69.42566,WS
471446.5069,4869268.8137,937,WT002.00,A,30,30,3.5,0.55,480,18,31,163,2011/04/05 00:00:00+00,43.976,-69.356,WT
471802.8184,4870065.8757,938,WT004.00,A,30,30,3.7,0.49,92,16.3,31,163,2011/03/01 00:00:00+00,43.98319,-69.3516,WT
472366.6929,4868932.8104,939,WT008.00,A,30,30,3.2,0.38,27,9.9,31,163,2011/03/01 00:00:00+00,43.97301,-69.34451,WT
473407.051,4869135.1374,940,WT010.00,P,30,30,2.8,0.42,134,9.9,31,163,2011/03/01 00:00:00+00,43.97487,-69.33155,WT
473730.7263,4869648.0951,941,WT011.00,A,30,30,2.5,0.23,9.1,5,31,163,2011/03/01 00:00:00+00,43.9795,-69.32754,WT
473549.5004,4868853.5617,942,WT012.00,P,30,30,2.8,0.38,72,8.8,31,163,2011/03/01 00:00:00+00,43.97234,-69.32976,WT
473706.5551,4868610.8054,943,WT013.00,A,30,30,3,0.4,70,9.9,31,163,2011/03/01 00:00:00+00,43.97016,-69.32779,WT
474408.793,4869116.7493,944,WT014.00,A,30,30,3,0.35,28,8.4,31,163,2011/03/01 00:00:00+00,43.97474,-69.31906,WT
474860.833,4871770.6815,945,WT015.00,A,30,30,3.2,0.43,106,11.5,31,163,2011/03/01 00:00:00+00,43.99865,-69.31355,WT
474928.9711,4870709.7107,946,WT016.00,A,30,30,3.1,0.47,82,13,31,163,2011/03/01 00:00:00+00,43.9891,-69.31265,WT
475577.5858,4870893.8806,947,WT017.00,A,30,30,2.2,0.25,29,4.7,31,163,2011/04/05 00:00:00+00,43.99078,-69.30457,WT
475754.9163,4871144.2446,948,WT018.00,A,30,30,2.1,0.14,7.3,3.2,31,163,2011/03/01 00:00:00+00,43.99304,-69.30237,WT
476221.9943,4871925.587,949,WT018.50,A,30,30,2.5,0.27,15,5.7,31,163,2011/03/01 00:00:00+00,44.00009,-69.29658,WT
476606.5701,4872530.6537,950,WT019.00,R,30,30,4.7,0.53,78,22.9,31,163,2011/03/01 00:00:00+00,44.00555,-69.29181,WT
476673.9512,4871632.976,951,WT019.50,A,30,30,2.5,0.29,22,6,31,163,2011/04/05 00:00:00+00,43.99747,-69.29093,WT
475308.2639,4870278.4465,952,WT020.00,A,30,30,2.2,0.2,11,4.2,31,163,2011/03/01 00:00:00+00,43.98523,-69.3079,WT
475865.9771,4870376.3507,953,WT020.80,R,30,30,3.8,0.55,240,19.5,31,163,2011/09/06 00:00:00+00,43.98613,-69.30095,WT
475440.8248,4869046.198,954,WT022.00,A,30,30,2.4,0.33,74,6.6,31,163,2011/03/01 00:00:00+00,43.97414,-69.30619,WT
474674.3077,4868283.8218,955,WT023.50,P,30,30,1.9,0,2,1.9,31,163,2011/05/16 00:00:00+00,43.96725,-69.31571,WT
475402.984,4868144.4598,956,WT024.00,A,30,30,2.3,0.17,6,3.9,31,163,2011/03/01 00:00:00+00,43.96602,-69.30662,WT
474269.2021,4866632.6808,957,WT026.00,A,30,30,1.9,0,2,1.9,31,163,2011/05/16 00:00:00+00,43.95237,-69.32068,WT
473614.5699,4867066.2029,958,WT027.00,A,30,30,1.9,0,2,1.9,31,163,2011/05/16 00:00:00+00,43.95625,-69.32886,WT
473149.2595,4866880.3667,959,WT027.50,P,30,30,1.9,0,1.9,1.9,31,163,2011/05/16 00:00:00+00,43.95456,-69.33465,WT
472136.9183,4867510.9774,960,WT028.50,A,30,30,1.9,0.05,4,2.3,31,163,2011/05/16 00:00:00+00,43.9602,-69.3473,WT
471780.7407,4865260.008,961,WT029.00,P,30,30,2.1,0.23,35,4.1,31,163,2010/10/12 00:00:00+00,43.93992,-69.35162,WT
469718.3166,4861958.1524,962,WT031.00,A,30,30,2.1,0.22,33,4.2,31,163,2011/05/16 00:00:00+00,43.91011,-69.37713,WT
475328.9471,4866789.6982,963,WU001.00,A,30,30,2.7,0.43,300,9.9,31,163,2011/03/02 00:00:00+00,43.95382,-69.30748,WU
475913.3194,4867077.4359,964,WU002.00,A,30,30,2.2,0.2,16,4.1,31,163,2011/03/02 00:00:00+00,43.95643,-69.30021,WU
476485.8074,4867421.9121,965,WU003.00,P,30,30,2.9,0.31,18,7.5,31,163,2011/03/02 00:00:00+00,43.95955,-69.29309,WU
476868.2378,4867346.1493,966,WU004.00,A,30,30,3.3,0.43,44,12,31,163,2011/03/02 00:00:00+00,43.95888,-69.28832,WU
477739.7649,4868606.0102,967,WU005.00,R,30,30,2.4,0.21,10,4.4,31,163,2011/03/02 00:00:00+00,43.97025,-69.27751,WU
477198.55,4868907.7376,968,WU006.00,CA,30,30,3.1,0.58,760,17.2,31,163,2010/11/22 00:00:00+00,43.97295,-69.28427,WU
477320.7955,4869470.4357,969,WU006.50,A,30,30,2.9,0.38,84,9.3,31,163,2011/06/08 00:00:00+00,43.97802,-69.28277,WU
477527.7023,4870644.8378,970,WU007.00,P,30,30,4.2,0.65,820,28.8,31,163,2011/03/02 00:00:00+00,43.9886,-69.28024,WU
478290.7028,4869541.5989,971,WU009.00,P,30,30,5.9,0.75,1700,54.5,31,163,2011/03/02 00:00:00+00,43.97869,-69.27068,WU
478861.6368,4869756.3343,972,WU010.00,A,30,30,3.2,0.54,158,16,31,163,2011/03/02 00:00:00+00,43.98064,-69.26357,WU
479618.3063,4871959.785,973,WU013.00,P,30,30,5.5,0.56,120,29.1,31,163,2011/04/05 00:00:00+00,44.0005,-69.25422,WU
480126.4748,4872448.052,974,WU013.50,CA,30,30,2.2,0.33,110,6,31,163,2011/01/05 00:00:00+00,44.00491,-69.2479,WU
480512.6291,4873448.7448,975,WU013.80,CA,30,30,3.2,0.5,200,14.6,31,163,2011/01/05 00:00:00+00,44.01393,-69.24312,WU
480628.5145,4873879.3523,976,WU014.50,P,30,30,10.1,0.87,1700,134.7,31,163,2013/04/01 00:00:00+00,44.01781,-69.24169,WU
481251.6883,4873173.3774,977,WU017.00,CA,30,30,2,0.14,8,3.1,31,163,2010/11/22 00:00:00+00,44.01147,-69.23389,WU
482811.4871,4874367.5709,978,WU018.00,A,30,30,3.7,0.48,68,15.3,31,163,2011/07/26 00:00:00+00,44.02226,-69.21447,WU
483114.5522,4875040.9786,979,WU019.00,CA,40,40,3.1,0.41,48,10.6,31,163,2009/06/07 00:00:00+00,44.02833,-69.21071,WU
483514.0643,4876177.3178,980,WU020.00,P,30,30,4.8,0.83,1700,56.9,31,163,2013/04/30 00:00:00+00,44.03857,-69.20576,WU
483622.9624,4876795.7029,981,WU021.00,CA,40,40,3.8,0.58,1700,20.8,31,163,2009/05/20 00:00:00+00,44.04414,-69.20442,WU
483300.8107,4877394.0635,982,WU022.00,CA,40,40,4,0.52,460,18.2,31,163,2009/03/24 00:00:00+00,44.04952,-69.20846,WU
484614.155,4878242.7746,983,WU023.00,CA,40,40,3.6,0.46,108,14.1,31,163,2009/06/07 00:00:00+00,44.05719,-69.19209,WU
484966.9236,4879094.976,984,WU025.00,CA,40,40,3.4,0.42,110,11.5,31,163,2009/12/02 00:00:00+00,44.06487,-69.18771,WU
485393.0605,4879851.5141,985,WU028.00,P,30,30,3.5,0.38,66,11.1,31,163,2013/08/19 00:00:00+00,44.07169,-69.18241,WU
486120.0999,4880199.8139,986,WU029.00,P,30,30,12.3,0.6,1120,73.7,31,163,2013/07/24 00:00:00+00,44.07484,-69.17334,WU
486680.5546,4879773.2614,987,WU032.00,CR,30,30,5.1,0.47,102,20.7,31,163,2013/06/26 00:00:00+00,44.07101,-69.16633,WU
486484.6739,4878752.9304,988,WU033.00,CR,30,30,6.5,0.5,108,29.5,31,163,2013/07/08 00:00:00+00,44.06182,-69.16875,WU
485790.5706,4878142.3957,989,WU034.00,CR,30,30,7.9,0.69,1700,60.7,31,163,2013/07/08 00:00:00+00,44.05631,-69.1774,WU
485626.0954,4878752.5234,990,WU034.50,CR,30,30,5.5,0.64,160,37.2,31,163,2013/07/08 00:00:00+00,44.0618,-69.17947,WU
485259.9703,4877986.9515,991,WU035.00,CA,40,40,3.7,0.46,160,14.6,31,163,2010/08/02 00:00:00+00,44.0549,-69.18402,WU
485248.4155,4877476.0581,992,WU036.00,CA,40,40,4.2,0.55,400,21,31,163,2009/03/24 00:00:00+00,44.0503,-69.18415,WU
485024.6239,4876993.4104,993,WU037.00,CA,40,40,4.2,0.53,500,20.2,31,163,2009/05/20 00:00:00+00,44.04595,-69.18693,WU
484920.7966,4876080.6578,994,WU037.50,CA,40,40,3.8,0.53,500,18,31,163,2009/02/11 00:00:00+00,44.03773,-69.1882,WU
483786.3969,4874837.1499,995,WU038.00,CA,40,40,3,0.4,130,9.7,31,163,2009/05/20 00:00:00+00,44.02651,-69.20232,WU
483444.3588,4874259.3287,996,WU039.00,CA,40,40,3.9,0.56,720,20.6,31,163,2007/08/29 00:00:00+00,44.0213,-69.20657,WU
482498.1106,4872850.0816,997,WU040.00,A,30,30,4,0.52,300,18.8,31,163,2011/03/22 00:00:00+00,44.00859,-69.21833,WU
483645.5666,4872980.4257,998,WU041.00,R,30,30,4.8,0.51,52,22.5,31,163,2011/03/22 00:00:00+00,44.00979,-69.20402,WU
482758.2462,4871776.4748,999,WU042.00,A,30,30,3.3,0.42,68,11.8,31,163,2011/03/22 00:00:00+00,43.99893,-69.21505,WU
482626.3433,4871313.6642,1000,WU042.70,R,30,30,4.1,0.64,440,27.7,31,163,2011/03/22 00:00:00+00,43.99476,-69.21668,WU
482058.4476,4870645.4374,1001,WU043.00,A,30,30,4.6,0.45,38,17.7,31,163,2011/04/26 00:00:00+00,43.98873,-69.22374,WU
481412.4591,4871052.6211,1002,WU044.00,A,30,30,3,0.28,16,7.2,31,163,2011/03/22 00:00:00+00,43.99238,-69.23181,WU
480489.7206,4869757.9979,1003,WU045.70,A,30,30,3.6,0.49,88,15.5,31,163,2012/07/17 00:00:00+00,43.9807,-69.24327,WU
480844.7821,4869679.2127,1004,WU045.80,A,30,30,4.1,0.47,110,17,31,163,2012/07/17 00:00:00+00,43.98,-69.23884,WU
480503.8061,4870183.3486,1005,WU046.00,A,30,30,3.8,0.56,620,20.4,31,163,2011/03/22 00:00:00+00,43.98453,-69.24311,WU
479507.9289,4868937.9482,1006,WU047.00,A,30,30,2.4,0.31,52,6.2,31,163,2011/03/22 00:00:00+00,43.97329,-69.25548,WU
479631.8536,4867242.6647,1007,WU048.00,CA,30,30,3,0.38,30,9.2,31,163,2009/02/18 00:00:00+00,43.95803,-69.25387,WU
477942.4358,4866597.2165,1008,WU048.80,P,30,30,2.5,0.39,80,8.1,31,163,2011/03/22 00:00:00+00,43.95217,-69.2749,WU
478381.8775,4866022.6566,1009,WU050.00,P,30,30,3.4,0.45,54,13.1,31,163,2011/03/22 00:00:00+00,43.94701,-69.2694,WU
478019.1382,4864321.1795,1010,WU055.50,P,30,30,1.9,0,2,1.9,31,163,2011/05/16 00:00:00+00,43.93168,-69.27385,WU
475423.535,4865899.6886,1011,WU056.00,A,30,30,1.9,0.05,4,2.3,31,163,2011/05/16 00:00:00+00,43.94581,-69.30626,WU
475986.3925,4864437.0787,1012,WU056.50,P,30,30,1.9,0.09,6,2.5,31,163,2011/05/16 00:00:00+00,43.93266,-69.29918,WU
476443.165,4864002.2747,1013,WU057.00,A,30,30,2.2,0.23,25,4.6,31,163,2011/05/16 00:00:00+00,43.92876,-69.29347,WU
475592.7361,4863468.8932,1014,WU058.00,A,30,30,2.2,0.26,36,4.7,31,163,2011/05/16 00:00:00+00,43.92393,-69.30404,WU
474956.0236,4862163.9991,1015,WU059.00,P,30,30,2.1,0.25,46,4.6,31,163,2011/05/16 00:00:00+00,43.91216,-69.31191,WU
480469.5963,4864291.293,1016,WV001.00,R,30,30,4.4,0.64,1200,30,31,163,2011/03/22 00:00:00+00,43.93148,-69.24332,WV
481640.6277,4864847.7258,1017,WV002.00,A,30,30,2.5,0.39,76,8,31,163,2011/03/22 00:00:00+00,43.93652,-69.22875,WV
481615.846,4865461.9978,1018,WV003.50,R,30,30,7.9,0.82,1700,90.9,31,163,2011/09/19 00:00:00+00,43.94205,-69.22908,WV
482062.7511,4865424.1207,1019,WV004.00,R,30,30,7.2,0.78,1700,73,31,163,2011/03/22 00:00:00+00,43.94172,-69.22351,WV
482572.6743,4864628.6281,1020,WV006.00,A,30,30,4.5,0.7,960,36.2,31,163,2011/03/22 00:00:00+00,43.93457,-69.21713,WV
482790.3983,4864710.249,1021,WV006.50,A,30,30,3.2,0.59,500,18.8,31,163,2011/03/22 00:00:00+00,43.93531,-69.21442,WV
482882.1486,4867292.3315,1022,WV008.00,P,30,30,4.1,0.64,1700,27.9,31,163,2011/03/22 00:00:00+00,43.95856,-69.21336,WV
483981.181,4868235.8791,1023,WV013.00,P,30,30,3.7,0.54,200,18.5,31,163,2011/04/26 00:00:00+00,43.96708,-69.19969,WV
484407.915,4869244.4674,1024,WV016.00,A,30,30,3.4,0.46,78,13.2,31,163,2010/11/02 00:00:00+00,43.97617,-69.1944,WV
484358.3735,4870002.0683,1025,WV016.50,P,30,30,20.2,1,1700,386.2,31,163,2011/03/22 00:00:00+00,43.98299,-69.19504,WV
483766.5685,4870023.4861,1026,WV017.00,P,30,30,4,0.55,300,20.7,31,163,2011/03/22 00:00:00+00,43.98317,-69.20242,WV
484262.5874,4870528.7585,1027,WV018.00,A,30,30,2.4,0.28,44,5.6,31,163,2011/03/22 00:00:00+00,43.98773,-69.19625,WV
484477.054,4871705.5758,1028,WV019.00,A,30,30,4.9,0.58,220,27.6,31,163,2011/03/22 00:00:00+00,43.99833,-69.19361,WV
484957.1858,4872002.1295,1029,WV020.50,R,30,30,7.6,0.74,420,68.1,31,163,2011/03/22 00:00:00+00,44.00101,-69.18763,WV
484797.6932,4871327.1986,1030,WV020.80,R,30,30,4.4,0.6,420,26.2,31,163,2011/06/14 00:00:00+00,43.99493,-69.1896,WV
485433.3736,4870891.4912,1031,WV022.00,P,30,30,11.2,0.96,1700,191.2,31,163,2011/03/22 00:00:00+00,43.99102,-69.18166,WV
485434.1755,4870891.4895,1032,WV024.00,P,30,30,5.1,0.58,100,29.2,31,163,2011/03/22 00:00:00+00,43.99102,-69.18165,WV
486073.1687,4871227.7605,1033,WV025.00,R,30,30,6.2,0.83,1700,71.8,31,163,2011/04/26 00:00:00+00,43.99406,-69.17369,WV
486339.5103,4872457.8416,1034,WV026.00,A,30,30,4.5,0.57,280,24.6,31,163,2011/03/23 00:00:00+00,44.00514,-69.1704,WV
486767.6965,4872503.6195,1035,WV027.00,R,30,30,4.2,0.43,78,15.4,31,163,2011/03/23 00:00:00+00,44.00556,-69.16506,WV
487122.7006,4872434.0561,1036,WV028.50,R,30,30,6,0.66,180,42.8,31,163,2011/03/23 00:00:00+00,44.00494,-69.16063,WV
487198.6249,4871898.5596,1037,WV029.00,P,30,30,14.3,0.8,640,152.1,31,163,2011/03/23 00:00:00+00,44.00012,-69.15967,WV
487480.0461,4871903.5742,1038,WV030.00,P,30,30,24,1,1700,458.4,31,163,2011/03/23 00:00:00+00,44.00017,-69.15616,WV
488031.092,4872041.3891,1039,WV031.00,R,30,30,3.8,0.51,220,17.2,31,163,2011/03/23 00:00:00+00,44.00142,-69.14929,WV
487993.5372,4871669.3788,1040,WV032.00,A,30,30,3,0.32,35,7.9,31,163,2011/03/23 00:00:00+00,43.99807,-69.14975,WV
488999.3949,4871933.0819,1041,WV035.00,A,30,30,2.8,0.35,36,8,31,163,2011/03/23 00:00:00+00,44.00046,-69.13721,WV
488020.7953,4871668.2187,1042,WV036.00,A,30,30,3.9,0.5,132,17.7,31,163,2011/03/23 00:00:00+00,43.99806,-69.14941,WV
488625.2598,4872093.6531,1043,WV036.50,P,30,30,2.3,0.19,16,4.1,31,163,2011/03/23 00:00:00+00,44.0019,-69.14188,WV
488900.6771,4872348.6418,1044,WV037.00,A,30,30,2.9,0.38,33,9.2,31,163,2011/03/23 00:00:00+00,44.0042,-69.13845,WV
489365.6434,4872341.2135,1045,WV038.00,P,30,30,3.8,0.51,148,17.7,31,163,2011/03/23 00:00:00+00,44.00414,-69.13265,WV
489725.8618,4873024.8242,1046,WV039.00,P,30,30,8.3,0.78,700,84.6,31,163,2011/03/23 00:00:00+00,44.0103,-69.12817,WV
490018.6329,4872616.7553,1047,WV040.00,P,30,30,4.2,0.51,160,19.7,31,163,2011/03/23 00:00:00+00,44.00663,-69.12451,WV
489962.9058,4872344.7226,1048,WV041.00,A,30,30,4,0.56,100,21.6,31,163,2011/03/23 00:00:00+00,44.00418,-69.1252,WV
